epoch,loss,val_loss
0,8.273001350768626,5.751293182373047
1,5.9484482129414875,5.596843242645264
2,5.467568206787109,5.3636932373046875
3,5.273547786555878,5.5596795082092285
4,4.900395425160726,5.355593204498291
5,4.939942203155936,4.492180824279785
6,4.776486714680989,4.834510326385498
7,4.566599414773183,5.339491367340088
8,4.472367493311564,5.025599956512451
9,4.226735173839412,4.8119587898254395
10,4.185857121149699,5.168115139007568
11,4.139370673323331,4.2492451667785645
12,4.030166228612264,4.97073221206665
13,4.179794628326207,4.454549312591553
14,3.9653932253519693,4.6147027015686035
15,3.887608609787405,4.311874866485596
16,3.7890363216400145,4.603301525115967
17,3.874442783991496,4.403046607971191
18,3.80245266221974,4.5827555656433105
19,3.8017261346181233,4.785427093505859
20,3.6990988907748705,4.642928123474121
21,3.484247096379598,4.49057674407959
0,10.7750994682312,5.41140604019165
1,6.567661762237549,4.942202568054199
2,6.011008968091991,5.103799343109131
3,5.654736582438151,5.161524295806885
4,5.163111131485194,4.858657360076904
5,5.206980832417806,5.090420722961426
6,5.054322216608753,5.204285621643066
7,4.844553248087565,4.924304962158203
8,4.5895883939037585,4.161376476287842
9,4.6891463915506995,4.764743804931641
10,4.451554494361355,4.726403713226318
11,4.624916934967041,4.822378158569336
12,4.315651687857223,4.40986442565918
13,4.358537880579631,4.462193012237549
14,4.206303730402907,4.397684574127197
15,4.228486506144206,4.371164321899414
16,4.223627551396688,4.601061820983887
17,4.036732794487313,4.897167205810547
18,4.071539131800334,4.19527530670166
0,10.947743860880534,5.541511535644531
1,6.601229317982992,5.199453353881836
2,5.904636017263752,5.369943141937256
3,5.45206782023112,5.709114074707031
4,5.041257956256605,4.912369251251221
5,4.983781147003174,4.782705783843994
6,4.787079295066938,5.190740585327148
7,4.7499161084493,5.068819522857666
8,4.330101594533006,5.20365047454834
9,4.582224273681641,4.920489311218262
10,4.2071701337213385,5.251043319702148
11,4.3689731438954675,4.8835320472717285
12,4.067028342861018,4.716548442840576
13,3.846083736419678,5.056422233581543
14,3.9352631209647817,4.67506742477417
15,3.7150874455769856,4.596550464630127
16,3.845408248901367,4.647330284118652
17,3.715993907353649,5.877607822418213
18,3.914767551422119,4.941872596740723
19,3.535081683772884,4.7889790534973145
20,3.632240088780721,5.020403861999512
21,3.6281223525739694,5.00227165222168
22,3.5490521430969237,5.109559535980225
23,3.6111450619893533,4.478062629699707
24,3.2199116865793864,4.857952117919922
0,9.962271372477213,5.710624694824219
1,6.433569304148356,4.9955244064331055
2,5.868203424427607,5.1697845458984375
3,5.614497439066569,5.227451324462891
4,5.106001893134966,4.470653057098389
5,4.958804766337077,4.803993225097656
6,4.778068542480469,5.027083396911621
7,4.591784556706746,4.984681129455566
8,4.388859196884991,5.1841349601745605
9,4.570424175262451,4.962679386138916
10,4.307253190915879,4.9839582443237305
11,4.2387559096018474,4.8918681144714355
12,4.087596207448881,5.004879951477051
13,3.931982326507568,4.4990458488464355
14,3.7313446671995396,4.841400146484375
0,7.906345102094835,5.025837421417236
1,5.115022415068092,4.805861473083496
2,4.6624305469374505,5.136702537536621
3,4.260138569808587,4.859703540802002
4,4.0630392268780735,5.065519332885742
5,3.7672917222589013,4.691436767578125
6,3.7320894291324,4.895584583282471
7,3.541527010561005,4.828511714935303
8,3.543149664150021,4.8668293952941895
9,3.3633581726781783,4.977759838104248
0,7.006371279607845,5.497345924377441
1,4.388306134863745,4.478224754333496
2,3.83049258280404,4.936767578125
3,3.5416411230835734,4.727144241333008
4,3.275423795362062,4.172008514404297
5,3.132225421108777,4.551607131958008
6,3.0001987928076637,4.302093505859375
7,2.859728304947479,4.379232883453369
8,2.8195986651167084,4.775290489196777
9,2.776102580903452,4.533932209014893
